"store","websites","attribute_set","type","sku",,"category_ids","has_options","name","stylenumber","associated","meta_title","meta_description","image","small_image","thumbnail","gallery","config_attributes","page_layout","style","jewel_type","brand","total_stone_no","total_stone_weight","side_stone_1","side_stone_2","side_stone_3","stone_shape_1","stone_shape_2","stone_shape_3","number_of_stones_2","number_of_stones_3","color_and_clarity_1","color_and_clarity_2","color_and_clarity_3","minimum_stone_ct_weight_1","minimum_stone_ct_weight_2","minimum_stone_ct_weight_3","number_of_stones_1","ring_width","head_size","diamond_shape_selectable","diamond_shape","price","weight","status","is_recurring","visibility","tax_class_id","classification","metal_selection","diamond_quality","center_stone_size","center_stone_included","by_looks","description","short_description","meta_keyword","warranty","shipping_details","qty","is_in_stock","related","upsell","rank_prod","Ring size:drop_down:1:0"
"admin","martinflyer","EngagementRing","simple","CM09SRDQ-C-6.5RD",,3,0,"FlyerfitÂ® Classic Micropave Engagement Ring","CM09SRDQ-C-6.5RD",,"FlyerfitÂ® Micropave Engagement Ring","FlyerfitÂ® Round Dia-.36Cts G/H, SI1/SI2 Classic Micropave Engagement Ring","/CM09SRD65RD_HO.jpg","/CM09SRD65RD_HO2.jpg","/CM09SRD65RD_HOSV.jpg","/CM09SRD65RD_HOSET.jpg",,"1 column","Classic","Engagement Ring","FlyerfitÂ®",60,"DIA-.36Cts","Diamond",,,"Round",,,," ","G/H SI1/SI2",,,0.36,," ",60,,6.5,"Round","Round",2600,1,"Enabled","No","Not Visible Individually","None","Micropave","White gold 14k","G/H, SI1/SI2",1,"Not Included",,"The Micro Pavé engagement ring style is the overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","CM09SRDZ-B-6.5RD",,3,0,"FlyerfitÂ® Classic Micropave Engagement Ring","CM09SRDZ-B-6.5RD",,"FlyerfitÂ® Micropave Engagement Ring","FlyerfitÂ® Round Dia-.36Cts G/H, VS2/SI1 Classic Micropave Engagement Ring","/CM09SRD65RD_HO.jpg","/CM09SRD65RD_HO2.jpg","/CM09SRD65RD_HOSV.jpg","/CM09SRD65RD_HOSET.jpg",,"1 column","Classic","Engagement Ring","FlyerfitÂ®",100,"DIA-.36Cts","Diamond",,,"Round",,,," ","G/H VS2/SI1",,,0.36,," ",100,,6.5,"Round","Round",3400,1,"Enabled","No","Not Visible Individually","None","Micropave","White gold 18k","G/H, VS2/SI1",1,"Not Included",,"The Micro Pavé engagement ring style is the overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","CM09SRDZ-C-6.5RD",,3,0,"FlyerfitÂ® Classic Micropave Engagement Ring","CM09SRDZ-C-6.5RD",,"FlyerfitÂ® Micropave Engagement Ring","FlyerfitÂ® Round Dia-.36Cts G/H, SI1/SI2 Classic Micropave Engagement Ring","/CM09SRD65RD_HO.jpg","/CM09SRD65RD_HO2.jpg","/CM09SRD65RD_HOSV.jpg","/CM09SRD65RD_HOSET.jpg",,"1 column","Classic","Engagement Ring","FlyerfitÂ®",60,"DIA-.36Cts","Diamond",,,"Round",,,," ","G/H SI1/SI2",,,0.36,," ",60,,6.5,"Round","Round",3275,1,"Enabled","No","Not Visible Individually","None","Micropave","White gold 18k","G/H, SI1/SI2",1,"Not Included",,"The Micro Pavé engagement ring style is the overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","CM12XSRDPL-B-6.0RD",,3,0,"FlyerfitÂ® Classic Micropave Engagement Ring","CM12XSRDPL-B-6.0RD",,"FlyerfitÂ® Micropave Engagement Ring","FlyerfitÂ® Round Dia-.38Cts G/H, VS2/SI1 Classic Micropave Engagement Ring","/CM12XSRD60RD.jpg","/CM12XSRD60RD2.jpg","/CM12XSRD60RDSV.jpg","/CM12XSRD60RDPV.jpg",,"1 column","Classic","Engagement Ring","FlyerfitÂ®",58,"DIA-.38Cts","Diamond",,,"Round",,,," ","G/H VS2/SI1",,,0.38,," ",58,,6,"Round","Round",4500,1,"Enabled","No","Not Visible Individually","None","Micropave","Platinum","G/H, VS2/SI1",0.75,"Not Included",,"The Micro Pavé engagement ring style is the overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","CM12XSRDPL-C-6.0RD",,3,0,"FlyerfitÂ® Classic Micropave Engagement Ring","CM12XSRDPL-C-6.0RD",,"FlyerfitÂ® Micropave Engagement Ring","FlyerfitÂ® Round Dia-.38Cts G/H, SI1/SI2 Classic Micropave Engagement Ring","/CM12XSRD60RD.jpg","/CM12XSRD60RD2.jpg","/CM12XSRD60RDSV.jpg","/CM12XSRD60RDPV.jpg",,"1 column","Classic","Engagement Ring","FlyerfitÂ®",58,"DIA-.38Cts","Diamond",,,"Round",,,," ","G/H SI1/SI2",,,0.38,," ",58,,6,"Round","Round",4400,1,"Enabled","No","Not Visible Individually","None","Micropave","Platinum","G/H, SI1/SI2",0.75,"Not Included",,"The Micro Pavé engagement ring style is the overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","CM12XSRDQ-B-6.0RD",,3,0,"FlyerfitÂ® Classic Micropave Engagement Ring","CM12XSRDQ-B-6.0RD",,"FlyerfitÂ® Micropave Engagement Ring","FlyerfitÂ® Round Dia-.38Cts G/H, VS2/SI1 Classic Micropave Engagement Ring","/CM12XSRD60RD.jpg","/CM12XSRD60RD2.jpg","/CM12XSRD60RDSV.jpg","/CM12XSRD60RDPV.jpg",,"1 column","Classic","Engagement Ring","FlyerfitÂ®",58,"DIA-.38Cts","Diamond",,,"Round",,,," ","G/H VS2/SI1",,,0.38,," ",58,,6,"Round","Round",2675,1,"Enabled","No","Not Visible Individually","None","Micropave","White gold 14k","G/H, VS2/SI1",0.75,"Not Included",,"The Micro Pavé engagement ring style is the overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","CM12XSRDQ-C-6.0RD",,3,0,"FlyerfitÂ® Classic Micropave Engagement Ring","CM12XSRDQ-C-6.0RD",,"FlyerfitÂ® Micropave Engagement Ring","FlyerfitÂ® Round Dia-.38Cts G/H, SI1/SI2 Classic Micropave Engagement Ring","/CM12XSRD60RD.jpg","/CM12XSRD60RD2.jpg","/CM12XSRD60RDSV.jpg","/CM12XSRD60RDPV.jpg",,"1 column","Classic","Engagement Ring","FlyerfitÂ®",58,"DIA-.38Cts","Diamond",,,"Round",,,," ","G/H SI1/SI2",,,0.38,," ",58,,6,"Round","Round",2575,1,"Enabled","No","Not Visible Individually","None","Micropave","White gold 14k","G/H, SI1/SI2",0.75,"Not Included",,"The Micro Pavé engagement ring style is the overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","CM12XSRDZ-B-6.0RD",,3,0,"FlyerfitÂ® Classic Micropave Engagement Ring","CM12XSRDZ-B-6.0RD",,"FlyerfitÂ® Micropave Engagement Ring","FlyerfitÂ® Round Dia-.38Cts G/H, VS2/SI1 Classic Micropave Engagement Ring","/CM12XSRD60RD.jpg","/CM12XSRD60RD2.jpg","/CM12XSRD60RDSV.jpg","/CM12XSRD60RDPV.jpg",,"1 column","Classic","Engagement Ring","FlyerfitÂ®",58,"DIA-.38Cts","Diamond",,,"Round",,,," ","G/H VS2/SI1",,,0.38,," ",58,,6,"Round","Round",3350,1,"Enabled","No","Not Visible Individually","None","Micropave","White gold 18k","G/H, VS2/SI1",0.75,"Not Included",,"The Micro Pavé engagement ring style is the overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","CM12XSRDZ-C-6.0RD",,3,0,"FlyerfitÂ® Classic Micropave Engagement Ring","CM12XSRDZ-C-6.0RD",,"FlyerfitÂ® Micropave Engagement Ring","FlyerfitÂ® Round Dia-.38Cts G/H, SI1/SI2 Classic Micropave Engagement Ring","/CM12XSRD60RD.jpg","/CM12XSRD60RD2.jpg","/CM12XSRD60RDSV.jpg","/CM12XSRD60RDPV.jpg",,"1 column","Classic","Engagement Ring","FlyerfitÂ®",58,"DIA-.38Cts","Diamond",,,"Round",,,," ","G/H SI1/SI2",,,0.38,," ",58,,6,"Round","Round",3250,1,"Enabled","No","Not Visible Individually","None","Micropave","White gold 18k","G/H, SI1/SI2",0.75,"Not Included",,"The Micro Pavé engagement ring style is the overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","CM13XSPL-B-6.0RD",,3,0,"FlyerfitÂ® Classic Micropave Engagement Ring","CM13XSPL-B-6.0RD",,"FlyerfitÂ® Micropave Engagement Ring","FlyerfitÂ® Round Dia-.26Cts G/H, VS2/SI1 Classic Micropave Engagement Ring","/CM13XS60RD_HO.jpg","/CM13XS60RD_HO2.jpg","/CM13XS60RD_HOSV.jpg","/CM13XS60RD_HOSET.jpg",,"1 column","Classic","Engagement Ring","FlyerfitÂ®",44,"DIA-.26Cts","Diamond",,,"Round",,,," ","G/H VS2/SI1",,,0.26,," ",44,,6,"Round","Round",3650,1,"Enabled","No","Not Visible Individually","None","Micropave","Platinum","G/H, VS2/SI1",0.75,"Not Included",,"The Micro Pavé engagement ring style is the overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","CM13XSPL-C-6.0RD",,3,0,"FlyerfitÂ® Classic Micropave Engagement Ring","CM13XSPL-C-6.0RD",,"FlyerfitÂ® Micropave Engagement Ring","FlyerfitÂ® Round Dia-.26Cts G/H, SI1/SI2 Classic Micropave Engagement Ring","/CM13XS60RD_HO.jpg","/CM13XS60RD_HO2.jpg","/CM13XS60RD_HOSV.jpg","/CM13XS60RD_HOSET.jpg",,"1 column","Classic","Engagement Ring","FlyerfitÂ®",44,"DIA-.26Cts","Diamond",,,"Round",,,," ","G/H SI1/SI2",,,0.26,," ",44,,6,"Round","Round",3575,1,"Enabled","No","Not Visible Individually","None","Micropave","Platinum","G/H, SI1/SI2",0.75,"Not Included",,"The Micro Pavé engagement ring style is the overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","CM13XSQ-B-6.0RD",,3,0,"FlyerfitÂ® Classic Micropave Engagement Ring","CM13XSQ-B-6.0RD",,"FlyerfitÂ® Micropave Engagement Ring","FlyerfitÂ® Round Dia-.26Cts G/H, VS2/SI1 Classic Micropave Engagement Ring","/CM13XS60RD_HO.jpg","/CM13XS60RD_HO2.jpg","/CM13XS60RD_HOSV.jpg","/CM13XS60RD_HOSET.jpg",,"1 column","Classic","Engagement Ring","FlyerfitÂ®",44,"DIA-.26Cts","Diamond",,,"Round",,,," ","G/H VS2/SI1",,,0.26,," ",44,,6,"Round","Round",2100,1,"Enabled","No","Not Visible Individually","None","Micropave","White gold 14k","G/H, VS2/SI1",0.75,"Not Included",,"The Micro Pavé engagement ring style is the overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","CM13XSQ-C-6.0RD",,3,0,"FlyerfitÂ® Classic Micropave Engagement Ring","CM13XSQ-C-6.0RD",,"FlyerfitÂ® Micropave Engagement Ring","FlyerfitÂ® Round Dia-.26Cts G/H, SI1/SI2 Classic Micropave Engagement Ring","/CM13XS60RD_HO.jpg","/CM13XS60RD_HO2.jpg","/CM13XS60RD_HOSV.jpg","/CM13XS60RD_HOSET.jpg",,"1 column","Classic","Engagement Ring","FlyerfitÂ®",44,"DIA-.26Cts","Diamond",,,"Round",,,," ","G/H SI1/SI2",,,0.26,," ",44,,6,"Round","Round",2025,1,"Enabled","No","Not Visible Individually","None","Micropave","White gold 14k","G/H, SI1/SI2",0.75,"Not Included",,"The Micro Pavé engagement ring style is the overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","CM13XSZ-B-6.0RD",,3,0,"FlyerfitÂ® Classic Micropave Engagement Ring","CM13XSZ-B-6.0RD",,"FlyerfitÂ® Micropave Engagement Ring","FlyerfitÂ® Round Dia-.26Cts G/H, VS2/SI1 Classic Micropave Engagement Ring","/CM13XS60RD_HO.jpg","/CM13XS60RD_HO2.jpg","/CM13XS60RD_HOSV.jpg","/CM13XS60RD_HOSET.jpg",,"1 column","Classic","Engagement Ring","FlyerfitÂ®",44,"DIA-.26Cts","Diamond",,,"Round",,,," ","G/H VS2/SI1",,,0.26,," ",44,,6,"Round","Round",2650,1,"Enabled","No","Not Visible Individually","None","Micropave","White gold 18k","G/H, VS2/SI1",0.75,"Not Included",,"The Micro Pavé engagement ring style is the overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","EngagementRing","simple","CM13XSZ-C-6.0RD",,3,0,"FlyerfitÂ® Classic Micropave Engagement Ring","CM13XSZ-C-6.0RD",,"FlyerfitÂ® Micropave Engagement Ring","FlyerfitÂ® Round Dia-.26Cts G/H, SI1/SI2 Classic Micropave Engagement Ring","/CM13XS60RD_HO.jpg","/CM13XS60RD_HO2.jpg","/CM13XS60RD_HOSV.jpg","/CM13XS60RD_HOSET.jpg",,"1 column","Classic","Engagement Ring","FlyerfitÂ®",44,"DIA-.26Cts","Diamond",,,"Round",,,," ","G/H SI1/SI2",,,0.26,," ",44,,6,"Round","Round",2575,1,"Enabled","No","Not Visible Individually","None","Micropave","White gold 18k","G/H, SI1/SI2",0.75,"Not Included",,"The Micro Pavé engagement ring style is the overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Engagement Ring","Engagement Ring","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","WeddingBand","simple","4209ARWBPL-13-B",,5,0,"FlyerfitÂ® Classic Micropave Wedding Band","4209ARWBPL-13-B",,"FlyerfitÂ® Micropave Wedding Band","FlyerfitÂ®   Dia-.19ct. G/H, VS2/SI1 Classic Micropave Wedding Band","/4209ARWB13.jpg","/4209ARWB132.jpg","/4209ARWB13SV.jpg",,,"1 column","Classic","Wedding Band","FlyerfitÂ®",13,"DIA-.19ct.","Diamond",,,"Round",,,," ","G/H VS2/SI1",,,0.19,," ",13,,,,,2350,1,"Enabled","No","Not Visible Individually","None","Micropave","Platinum","G/H, VS2/SI1",,"Not Included",,"The Micro Pavé wedding band is crafted to match your Micro Pavé engagement ring. The overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Wedding Band","Wedding Band","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","WeddingBand","simple","4209ARWBPL-13-C",,5,0,"FlyerfitÂ® Classic Micropave Wedding Band","4209ARWBPL-13-C",,"FlyerfitÂ® Micropave Wedding Band","FlyerfitÂ®   Dia-.19ct. G/H, SI1/SI2 Classic Micropave Wedding Band","/4209ARWB13.jpg","/4209ARWB132.jpg","/4209ARWB13SV.jpg",,,"1 column","Classic","Wedding Band","FlyerfitÂ®",13,"DIA-.19ct.","Diamond",,,"Round",,,," ","G/H SI1/SI2",,,0.19,," ",13,,,,,2275,1,"Enabled","No","Not Visible Individually","None","Micropave","Platinum","G/H, SI1/SI2",,"Not Included",,"The Micro Pavé wedding band is crafted to match your Micro Pavé engagement ring. The overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Wedding Band","Wedding Band","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","WeddingBand","simple","4209ARWBQ-13-B",,5,0,"FlyerfitÂ® Classic Micropave Wedding Band","4209ARWBQ-13-B",,"FlyerfitÂ® Micropave Wedding Band","FlyerfitÂ®   Dia-.19ct. G/H, VS2/SI1 Classic Micropave Wedding Band","/4209ARWB13.jpg","/4209ARWB132.jpg","/4209ARWB13SV.jpg",,,"1 column","Classic","Wedding Band","FlyerfitÂ®",13,"DIA-.19ct.","Diamond",,,"Round",,,," ","G/H VS2/SI1",,,0.19,," ",13,,,,,1500,1,"Enabled","No","Not Visible Individually","None","Micropave","White gold 14k","G/H, VS2/SI1",,"Not Included",,"The Micro Pavé wedding band is crafted to match your Micro Pavé engagement ring. The overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Wedding Band","Wedding Band","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","WeddingBand","simple","4209ARWBQ-13-C",,5,0,"FlyerfitÂ® Classic Micropave Wedding Band","4209ARWBQ-13-C",,"FlyerfitÂ® Micropave Wedding Band","FlyerfitÂ®   Dia-.19ct. G/H, SI1/SI2 Classic Micropave Wedding Band","/4209ARWB13.jpg","/4209ARWB132.jpg","/4209ARWB13SV.jpg",,,"1 column","Classic","Wedding Band","FlyerfitÂ®",13,"DIA-.19ct.","Diamond",,,"Round",,,," ","G/H SI1/SI2",,,0.19,," ",13,,,,,1350,1,"Enabled","No","Not Visible Individually","None","Micropave","White gold 14k","G/H, SI1/SI2",,"Not Included",,"The Micro Pavé wedding band is crafted to match your Micro Pavé engagement ring. The overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Wedding Band","Wedding Band","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","WeddingBand","simple","4209ARWBZ-13-B",,5,0,"FlyerfitÂ® Classic Micropave Wedding Band","4209ARWBZ-13-B",,"FlyerfitÂ® Micropave Wedding Band","FlyerfitÂ®   Dia-.19ct. G/H, VS2-SI1 Classic Micropave Wedding Band","/4209ARWB13.jpg","/4209ARWB132.jpg","/4209ARWB13SV.jpg",,,"1 column","Classic","Wedding Band","FlyerfitÂ®",13,"DIA-.19ct.","Diamond",,,"Round",,,," ","G/H VS2/SI1",,,0.19,," ",13,,,,,1850,1,"Enabled","No","Not Visible Individually","None","Micropave","White gold 18k","G/H, VS2/SI1",,"Not Included",,"The Micro Pavé wedding band is crafted to match your Micro Pavé engagement ring. The overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Wedding Band","Wedding Band","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
"admin","martinflyer","WeddingBand","simple","4209ARWBZ-13-C",,5,0,"FlyerfitÂ® Classic Micropave Wedding Band","4209ARWBZ-13-C",,"FlyerfitÂ® Micropave Wedding Band","FlyerfitÂ®   Dia-.19ct. G/H, SI1/SI2 Classic Micropave Wedding Band","/4209ARWB13.jpg","/4209ARWB132.jpg","/4209ARWB13SV.jpg",,,"1 column","Classic","Wedding Band","FlyerfitÂ®",13,"DIA-.19ct.","Diamond",,,"Round",,,," ","G/H SI1/SI2",,,0.19,," ",13,,,,,1750,1,"Enabled","No","Not Visible Individually","None","Micropave","White gold 18k","G/H, SI1/SI2",,"Not Included",,"The Micro Pavé wedding band is crafted to match your Micro Pavé engagement ring. The overall antique look conveyed by a highly precise setting of very small diamonds and tiny beads of metal surrounding each diamond. This style makes a very fashion forward statement, combining modern style with an antique look.","FlyerfitÂ® Classic Micropave Wedding Band","Wedding Band","All Flyerfit pieces are warranted for life as long as all repairs or work to that piece was done by Martin Flyer craftsmen.","Every Martin Flyer creation is handcrafted with the utmost focus on care and exactness.  We offer personalized customization of each product as we fulfill every unique customer need. As a result of such careful attention to detail, delivery may take up to four weeks.",10,1,,,,
